,power,speed,rate,line_width_square
4793,8.175,100,50,13228.769
4794,7.35,100,50,12478.968
4795,7.285,100,50,12416.358
4796,4.295,100,50,8692.274
4797,5.645,100,50,10618.707
4798,1.54,100,50,1463.045
4799,6.3100000000000005,100,50,11403.645
4800,2.565,100,50,5058.921
4801,3.895,100,50,8003.247
4802,5.185,100,50,10019.599
4803,7.115,100,50,12249.932
4804,5.235,100,50,10087.242
4805,5.745,100,50,10742.474
4806,1.6199999999999999,100,50,1819.997
4807,1.5599999999999998,100,50,1553.992
4808,5.155,100,50,9978.7
4809,4.175,100,50,8492.545
4810,2.245,100,50,4119.714
4811,8.110000000000001,100,50,13172.504
4812,7.5249999999999995,100,50,12644.818
4813,2.315,100,50,4336.126
4814,4.43,100,50,8910.405
4815,3.17,100,50,6551.563
4816,7.76,100,50,12861.564
4817,2.42,100,50,4648.774
4818,4.945,100,50,9685.559
4819,4.855,100,50,9556.097
4820,6.3950000000000005,100,50,11497.957
4821,6.35,100,50,11448.185
4822,4.99,100,50,9749.41
4823,3.47,100,50,7188.892
4824,1.58,100,50,1643.78
4825,7.745,100,50,12847.926
4826,3.965,100,50,8128.792
4827,5.185,100,50,10019.599
4828,2.82,100,50,5726.949
4829,6.345000000000001,100,50,11442.633
4830,4.45,100,50,8942.154
4831,2.9749999999999996,100,50,6104.083
4832,3.82,100,50,7866.205
4833,4.565,100,50,9121.988
4834,6.81,100,50,11941.124
4835,7.57,100,50,12686.842
4836,1.8849999999999998,100,50,2887.827
4837,6.6850000000000005,100,50,11810.548
4838,5.875,100,50,10900.188
4839,5.34,100,50,10227.213
4840,5.585,100,50,10543.391
4841,1.5699999999999998,100,50,1599.029
4842,3.995,100,50,8181.921
4843,1.5699999999999998,100,50,1599.029
4844,6.72,100,50,11847.354
4845,4.915,100,50,9642.669
4846,6.239999999999999,100,50,11325.018
4847,3.6799999999999997,100,50,7603.037
4848,5.205,100,50,10046.734
4849,3.565,100,50,7379.263
4850,2.785,100,50,5638.922
4851,3.705,100,50,7650.758
4852,7.02,100,50,12155.189
4853,5.235,100,50,10087.242
4854,6.43,100,50,11536.427
4855,2.0500000000000003,100,50,3479.264
4856,5.3,100,50,10174.218
4857,5.745,100,50,10742.474
4858,2.2399999999999998,100,50,4103.999
4859,6.419999999999999,100,50,11525.457
4860,4.6850000000000005,100,50,9304.873
4861,3.0949999999999998,100,50,6382.801
4862,3.085,100,50,6359.991
4863,7.340000000000001,100,50,12469.371
4864,3.18,100,50,6573.762
4865,2.225,100,50,4056.641
4866,5.445,100,50,10364.458
4867,5.28,100,50,10147.57
4868,2.735,100,50,5511.232
4869,4.55,100,50,9098.79
4870,4.875,100,50,9585.073
4871,3.0949999999999998,100,50,6382.801
4872,3.7350000000000003,100,50,7707.6
4873,1.9449999999999998,100,50,3108.68
4874,2.64,100,50,5262.057
4875,2.795,100,50,5664.185
4876,5.8950000000000005,100,50,10924.141
4877,4.43,100,50,8910.405
4878,4.205,100,50,8543.01
4879,3.2099999999999995,100,50,6639.944
4880,4.65,100,50,9252.02
4881,6.905,100,50,12038.769
4882,3.63,100,50,7506.616
4883,4.66,100,50,9267.161
4884,4.285,100,50,8675.845
4885,6.5600000000000005,100,50,11677.507
4886,7.5200000000000005,100,50,12640.133
4887,3.2099999999999995,100,50,6639.944
4888,7.445,100,50,12569.484
4889,4.44,100,50,8926.298
4890,4.569999999999999,100,50,9129.704
4891,5.6000000000000005,100,50,10562.296
4892,4.255,100,50,8626.325
4893,4.845,100,50,9541.565
4894,8.03,100,50,13102.631
4895,1.5599999999999998,100,50,1553.992
4896,7.985,100,50,13063.022
4897,2.83,100,50,5751.898
4898,3.8600000000000003,100,50,7939.625
4899,2.9899999999999998,100,50,6139.532
4900,2.455,100,50,4749.982
4901,7.345,100,50,12474.171
4902,6.645,100,50,11768.247
4903,3.5000000000000004,100,50,7249.566
4904,2.11,100,50,3682.595
4905,6.885,100,50,12018.324
4906,8.275,100,50,13314.464
4907,5.515,100,50,10454.492
4908,4.6850000000000005,100,50,9304.873
4909,4.005,100,50,8199.541
4910,7.53,100,50,12649.499
4911,7.359999999999999,100,50,12488.551
4912,8.245,100,50,13288.865
4913,8.260000000000002,100,50,13301.676
4914,7.6499999999999995,100,50,12760.937
4915,6.49,100,50,11601.892
4916,3.92,100,50,8048.342
4917,3.11,100,50,6416.878
4918,3.91,100,50,8030.338
4919,8.05,100,50,13120.164
4920,5.665,100,50,10643.635
4921,3.44,100,50,7127.691
4922,6.455,100,50,11563.778
4923,4.625,100,50,9214.024
4924,1.8450000000000002,100,50,2736.651
4925,2.155,100,50,3831.334
4926,4.415,100,50,8886.499
4927,5.7299999999999995,100,50,10724.047
4928,5.475,100,50,10403.185
4929,3.7350000000000003,100,50,7707.6
4930,5.64,100,50,10612.462
4931,7.580000000000001,100,50,12696.146
4932,2.0650000000000004,100,50,3530.65
4933,7.42,100,50,12545.777
4934,3.7150000000000003,100,50,7669.756
4935,3.5900000000000003,100,50,7428.518
4936,7.9,100,50,12987.591
4937,6.9,100,50,12033.663
4938,3.595,100,50,7438.327
4939,2.0549999999999997,100,50,3496.435
4940,7.034999999999999,100,50,12170.233
4941,5.53,100,50,10473.637
4942,4.130000000000001,100,50,8416.163
4943,5.235,100,50,10087.242
4944,8.14,100,50,13198.528
4945,2.375,100,50,4516.476
4946,7.46,100,50,12583.671
4947,4.635,100,50,9229.247
4948,6.98,100,50,12114.913
4949,6.285,100,50,11375.665
4950,7.735,100,50,12838.82
4951,8.16,100,50,13215.825
4952,5.94,100,50,10977.741
4953,6.02,100,50,11072.034
4954,2.205,100,50,3992.999
4955,7.64,100,50,12751.718
4956,1.6049999999999998,100,50,1754.431
4957,4.095,100,50,8356.177
4958,8.135,100,50,13194.197
4959,7.765,100,50,12866.104
4960,6.34,100,50,11437.076
4961,5.685,100,50,10668.475
4962,5.01,100,50,9777.603
4963,6.0,100,50,11048.578
4964,1.9449999999999998,100,50,3108.68
4965,4.82,100,50,9505.101
4966,3.65,100,50,7545.343
4967,6.015000000000001,100,50,11066.177
4968,2.8899999999999997,100,50,5899.77
4969,4.035,100,50,8252.141
4970,2.77,100,50,5600.857
4971,4.675,100,50,9289.813
4972,2.335,100,50,4396.757
4973,7.8950000000000005,100,50,12983.128
4974,1.95,100,50,3126.776
4975,7.82,100,50,12915.851
4976,7.6499999999999995,100,50,12760.937
4977,7.46,100,50,12583.671
4978,3.945,100,50,8093.15
4979,4.655,100,50,9259.595
4980,7.53,100,50,12649.499
4981,7.000000000000001,100,50,12135.08
4982,7.675,100,50,12783.934
4983,4.29,100,50,8684.064
4984,3.32,100,50,6877.429
4985,7.695,100,50,12802.277
4986,4.64,100,50,9236.846
4987,2.15,100,50,3814.961
4988,5.925,100,50,10959.919
4989,1.8499999999999999,100,50,2755.727
4990,6.694999999999999,100,50,11821.083
4991,1.7000000000000002,100,50,2159.74
4992,4.105,100,50,8373.368
4993,3.84,100,50,7903.011
4994,3.1199999999999997,100,50,6439.505
4995,2.59,100,50,5127.286
4996,4.984999999999999,100,50,9742.344
4997,7.51,100,50,12630.754
4998,2.58,100,50,5100.02
4999,2.535,100,50,4975.999
5000,6.615,100,50,11736.354
5001,4.68,100,50,9297.347
5002,4.45,100,50,8942.154
5003,2.4299999999999997,100,50,4677.839
5004,5.935,100,50,10971.805
5005,3.6900000000000004,100,50,7622.164
5006,5.19,100,50,10026.393
5007,6.38,100,50,11481.405
5008,2.67,100,50,5341.699
5009,7.904999999999999,100,50,12992.05
5010,8.28,100,50,13318.721
5011,5.955,100,50,10995.517
5012,7.7700000000000005,100,50,12870.641
5013,6.665,100,50,11789.429
5014,3.73,100,50,7698.158
5015,8.055,100,50,13124.541
5016,5.645,100,50,10618.707
5017,3.8899999999999997,100,50,7994.193
5018,2.41,100,50,4619.588
5019,4.835,100,50,9527.002
5020,5.83,100,50,10845.993
5021,6.525,100,50,11639.801
5022,5.75,100,50,10748.605
5023,5.535,100,50,10480.006
5024,7.42,100,50,12545.777
5025,8.035,100,50,13107.019
5026,7.68,100,50,12788.524
5027,2.3449999999999998,100,50,4426.878
5028,6.875000000000001,100,50,12008.08
5029,3.305,100,50,6845.512
5030,3.3300000000000005,100,50,6898.627
5031,3.4000000000000004,100,50,7045.253
5032,8.195,100,50,13245.992
5033,4.16,100,50,8467.176
5034,6.84,100,50,11972.106
5035,5.335,100,50,10220.61
5036,4.845,100,50,9541.565
5037,7.580000000000001,100,50,12696.146
5038,2.785,100,50,5638.922
5039,3.2750000000000004,100,50,6781.241
5040,3.93,100,50,8066.299
5041,2.96,100,50,6068.456
5042,7.255000000000001,100,50,12387.273
5043,7.195,100,50,12328.74
5044,6.84,100,50,11972.106
5045,4.08,100,50,8330.311
5046,6.135,100,50,11205.408
5047,2.69,100,50,5394.299
5048,1.66,100,50,1991.916
5049,6.3950000000000005,100,50,11497.957
5050,4.8,100,50,9475.795
5051,7.704999999999999,100,50,12811.43
5052,1.9949999999999999,100,50,3287.581
5053,4.445,100,50,8934.231
5054,4.625,100,50,9214.024
5055,6.795,100,50,11925.582
5056,2.5149999999999997,100,50,4920.171
5057,8.265,100,50,13305.941
5058,6.5,100,50,11612.744
5059,5.705,100,50,10693.228
5060,5.545,100,50,10492.729
5061,6.095,100,50,11159.302
5062,5.28,100,50,10147.57
5063,2.98,100,50,6115.919
5064,4.485,100,50,8997.374
5065,5.27,100,50,10134.208
5066,2.895,100,50,5911.954
5067,1.6150000000000002,100,50,1798.209
5068,4.665,100,50,9274.72
5069,1.7950000000000002,100,50,2543.004
5070,1.51,100,50,1324.385
5071,7.3999999999999995,100,50,12526.753
5072,7.000000000000001,100,50,12135.08
5073,1.725,100,50,2262.637
5074,6.419999999999999,100,50,11525.457
5075,6.74,100,50,11868.3
5076,8.215,100,50,13263.172
5077,5.015,100,50,9784.634
5078,5.985,100,50,11030.936
5079,6.859999999999999,100,50,11992.685
5080,3.94,100,50,8084.211
5081,5.665,100,50,10643.635
5082,4.279999999999999,100,50,8667.615
5083,2.68,100,50,5368.048
5084,4.234999999999999,100,50,8593.117
5085,5.815,100,50,10827.835
5086,3.44,100,50,7127.691
5087,2.165,100,50,3863.965
5088,8.12,100,50,13181.189
5089,2.965,100,50,6080.352
5090,2.94,100,50,6020.67
5091,6.08,100,50,11141.935
5092,2.405,100,50,4604.95
5093,6.75,100,50,11878.749
5094,7.505000000000001,100,50,12626.06
5095,5.2,100,50,10039.96
5096,4.26,100,50,8634.602
5097,5.8999999999999995,100,50,10930.117
5098,7.2749999999999995,100,50,12406.677
5099,2.415,100,50,4634.196
5100,2.565,100,50,5058.921
5101,4.175,100,50,8492.545
5102,4.665,100,50,9274.72
5103,6.535,100,50,11650.595
5104,8.085,100,50,13150.743
5105,1.73,100,50,2283.037
5106,3.955,100,50,8110.994
5107,3.9050000000000002,100,50,8021.319
5108,3.6450000000000005,100,50,7535.681
5109,3.695,100,50,7631.709
5110,4.965,100,50,9714.009
5111,3.3300000000000005,100,50,6898.627
5112,3.11,100,50,6416.878
5113,8.03,100,50,13102.631
5114,5.92,100,50,10953.969
5115,3.1550000000000002,100,50,6518.132
5116,2.52,100,50,4934.169
5117,5.575,100,50,10530.76
5118,5.135,100,50,9951.301
5119,1.6199999999999999,100,50,1819.997
5120,8.015,100,50,13089.453
5121,6.0,100,50,11048.578
5122,8.0,100,50,13076.25
5123,7.64,100,50,12751.718
5124,7.6850000000000005,100,50,12793.111
5125,7.71,100,50,12816.003
5126,3.1300000000000003,100,50,6462.06
5127,3.975,100,50,8146.546
5128,2.915,100,50,5960.48
5129,3.7350000000000003,100,50,7707.6
5130,7.8149999999999995,100,50,12911.343
5131,1.825,100,50,2659.83
5132,7.9399999999999995,100,50,13023.188
5133,2.25,100,50,4135.394
5134,3.1649999999999996,100,50,6540.437
5135,2.895,100,50,5911.954
5136,2.77,100,50,5600.857
5137,5.319999999999999,100,50,10200.765
5138,2.7449999999999997,100,50,5536.956
5139,7.345,100,50,12474.171
5140,6.525,100,50,11639.801
5141,6.710000000000001,100,50,11836.857
5142,2.44,100,50,4706.785
5143,7.675,100,50,12783.934
5144,6.05,100,50,11107.071
5145,1.7000000000000002,100,50,2159.74
5146,4.075,100,50,8321.669
5147,7.5200000000000005,100,50,12640.133
5148,8.24,100,50,13284.589
5149,4.55,100,50,9098.79
5150,8.34,100,50,13369.612
5151,3.4450000000000003,100,50,7137.928
5152,7.095,100,50,12230.092
5153,5.42,100,50,10332.022
5154,8.03,100,50,13102.631
5155,2.04,100,50,3444.798
5156,7.295,100,50,12426.027
5157,3.7150000000000003,100,50,7669.756
5158,6.965000000000001,100,50,12099.75
5159,7.135,100,50,12269.717
5160,6.944999999999999,100,50,12079.481
5161,7.1,100,50,12235.057
5162,5.325,100,50,10207.386
5163,4.0649999999999995,100,50,8304.351
5164,3.515,100,50,7279.709
5165,8.375,100,50,13399.129
5166,4.35,100,50,8781.959
5167,4.255,100,50,8626.325
5168,1.555,100,50,1531.365
5169,7.03,100,50,12165.222
5170,4.2250000000000005,100,50,8576.454
5171,2.8400000000000003,100,50,5776.76
5172,6.08,100,50,11141.935
5173,4.9399999999999995,100,50,9678.429
5174,2.1950000000000003,100,50,3960.962
5175,4.33,100,50,8749.478
5176,3.7199999999999998,100,50,7679.236
5177,5.34,100,50,10227.213
5178,2.36,100,50,4471.82
5179,1.815,100,50,2621.103
5180,3.7600000000000002,100,50,7754.62
5181,5.140000000000001,100,50,9958.161
5182,3.4000000000000004,100,50,7045.253
5183,7.960000000000001,100,50,13040.92
5184,8.035,100,50,13107.019
5185,4.54,100,50,9083.282
5186,4.46,100,50,8957.976
5187,3.015,100,50,6198.219
5188,7.775,100,50,12875.175
5189,3.295,100,50,6824.153
5190,7.470000000000001,100,50,12593.113
5191,6.585000000000001,100,50,11704.317
5192,4.21,100,50,8551.386
5193,7.62,100,50,12733.243
5194,4.965,100,50,9714.009
5195,6.875000000000001,100,50,12008.08
5196,1.6400000000000001,100,50,1906.481
5197,4.04,100,50,8260.869
5198,3.65,100,50,7545.343
5199,5.41,100,50,10319.006
5200,7.265000000000001,100,50,12396.982
5201,3.2849999999999997,100,50,6802.73
5202,3.3649999999999998,100,50,6972.321
5203,7.1,100,50,12235.057
5204,2.915,100,50,5960.48
5205,2.8899999999999997,100,50,5899.77
5206,7.324999999999999,100,50,12454.953
5207,3.84,100,50,7903.011
5208,6.555,100,50,11672.133
5209,7.7,100,50,12806.855
5210,6.45,100,50,11558.317
5211,7.635,100,50,12747.104
5212,3.7449999999999997,100,50,7726.445
5213,7.090000000000001,100,50,12225.123
5214,6.165,100,50,11239.79
5215,4.755,100,50,9409.405
5216,5.72,100,50,10711.735
5217,6.635000000000001,100,50,11757.632
5218,5.17,100,50,9999.179
5219,7.405,100,50,12531.514
5220,5.425,100,50,10338.521
5221,4.715,100,50,9349.862
5222,6.58,100,50,11698.963
5223,3.1350000000000002,100,50,6473.31
5224,6.69,100,50,11815.818
5225,8.155,100,50,13211.504
5226,7.59,100,50,12705.439
5227,3.9600000000000004,100,50,8119.899
5228,5.115,100,50,9923.795
5229,5.7,100,50,10687.048
5230,2.015,100,50,3357.888
5231,7.7700000000000005,100,50,12870.641
5232,3.855,100,50,7930.489
5233,2.085,100,50,3598.586
5234,4.22,100,50,8568.108
5235,4.8149999999999995,100,50,9497.786
5236,2.175,100,50,3896.446
5237,8.27,100,50,13310.204
5238,3.32,100,50,6877.429
5239,4.175,100,50,8492.545
5240,6.6850000000000005,100,50,11810.548
5241,6.98,100,50,12114.913
5242,4.965,100,50,9714.009
5243,5.075,100,50,9868.46
5244,5.365,100,50,10260.133
5245,5.1450000000000005,100,50,9965.014
5246,5.125,100,50,9937.562
5247,6.055,100,50,11112.894
5248,3.63,100,50,7506.616
5249,3.35,100,50,6940.832
5250,7.485,100,50,12607.252
5251,7.89,100,50,12978.663
5252,3.2849999999999997,100,50,6802.73
5253,5.489999999999999,100,50,10422.469
5254,2.22,100,50,4040.785
5255,6.83,100,50,11961.794
5256,6.61,100,50,11731.025
5257,2.4,100,50,4590.281
5258,7.055,100,50,12190.243
5259,1.5350000000000001,100,50,1440.123
5260,6.965000000000001,100,50,12099.75
5261,5.89,100,50,10918.16
5262,7.835,100,50,12929.358
5263,8.185,100,50,13237.386
5264,6.295000000000001,100,50,11386.87
5265,7.61,100,50,12723.987
5266,2.2800000000000002,100,50,4228.751
5267,4.79,100,50,9461.095
5268,7.180000000000001,100,50,12314.031
5269,1.54,100,50,1463.045
5270,7.68,100,50,12788.524
5271,8.39,100,50,13411.742
5272,2.775,100,50,5613.569
5273,6.94,100,50,12074.405
5274,5.29,100,50,10160.906
5275,5.975,100,50,11019.149
5276,7.5600000000000005,100,50,12677.525
5277,3.38,100,50,7003.67
5278,7.26,100,50,12392.129
5279,4.87,100,50,9577.84
5280,4.3,100,50,8700.475
5281,4.965,100,50,9714.009
5282,6.535,100,50,11650.595
5283,4.675,100,50,9289.813
5284,4.95,100,50,9692.683
5285,4.04,100,50,8260.869
5286,6.1850000000000005,100,50,11262.618
5287,4.279999999999999,100,50,8667.615
5288,2.76,100,50,5575.366
5289,4.109999999999999,100,50,8381.948
5290,2.145,100,50,3798.551
5291,4.625,100,50,9214.024
5292,6.140000000000001,100,50,11211.15
5293,7.265000000000001,100,50,12396.982
5294,5.655,100,50,10631.182
5295,6.72,100,50,11847.354
5296,5.75,100,50,10748.605
5297,8.309999999999999,100,50,13344.213
5298,7.71,100,50,12816.003
5299,3.115,100,50,6428.2
5300,7.515,100,50,12635.445
5301,3.3649999999999998,100,50,6972.321
5302,6.905,100,50,12038.769
5303,3.5900000000000003,100,50,7428.518
5304,6.8500000000000005,100,50,11982.403
5305,5.1,100,50,9903.095
5306,6.81,100,50,11941.124
5307,8.265,100,50,13305.941
5308,5.365,100,50,10260.133
5309,1.7049999999999998,100,50,2180.44
5310,2.1399999999999997,100,50,3782.102
5311,5.515,100,50,10454.492
5312,6.875000000000001,100,50,12008.08
5313,5.779999999999999,100,50,10785.283
5314,7.095,100,50,12230.092
5315,5.7299999999999995,100,50,10724.047
5316,2.355,100,50,4456.871
5317,5.52,100,50,10460.879
5318,8.03,100,50,13102.631
5319,7.8,100,50,12897.802
5320,2.26,100,50,4166.651
5321,7.925,100,50,13009.86
5322,7.920000000000001,100,50,13005.412
5323,5.2,100,50,10039.96
5324,2.605,100,50,5167.988
5325,4.535,100,50,9075.515
5326,5.33,100,50,10214.001
5327,3.2199999999999998,100,50,6661.867
5328,7.21,100,50,12343.419
5329,3.4000000000000004,100,50,7045.253
5330,7.3950000000000005,100,50,12521.989
5331,3.29,100,50,6813.45
5332,6.055,100,50,11112.894
5333,7.635,100,50,12747.104
5334,8.075000000000001,100,50,13142.02
5335,6.950000000000001,100,50,12084.554
5336,1.67,100,50,2034.248
5337,4.735,100,50,9379.697
5338,2.23,100,50,4072.462
5339,7.109999999999999,100,50,12244.977
5340,6.16,100,50,11234.071
5341,2.875,100,50,5863.092
5342,6.105,100,50,11170.857
5343,3.55,100,50,7349.544
5344,3.225,100,50,6672.803
5345,1.805,100,50,2582.162
5346,3.7449999999999997,100,50,7726.445
5347,8.36,100,50,13386.494
5348,2.17,100,50,3880.224
5349,7.1499999999999995,100,50,12284.519
5350,7.95,100,50,13032.059
5351,5.35,100,50,10240.399
5352,3.18,100,50,6573.762
5353,7.704999999999999,100,50,12811.43
5354,2.29,100,50,4259.597
5355,3.565,100,50,7379.263
5356,3.665,100,50,7574.249
5357,1.72,100,50,2242.178
5358,7.045,100,50,12180.245
5359,7.625,100,50,12737.866
5360,3.995,100,50,8181.921
5361,4.8149999999999995,100,50,9497.786
5362,2.5749999999999997,100,50,5086.347
5363,7.185,100,50,12318.937
5364,2.42,100,50,4648.774
5365,2.75,100,50,5549.783
5366,6.529999999999999,100,50,11645.2
5367,7.635,100,50,12747.104
5368,6.6850000000000005,100,50,11810.548
5369,2.955,100,50,6056.54
5370,6.895,100,50,12028.554
5371,5.135,100,50,9951.301
5372,8.125,100,50,13185.528
5373,6.465,100,50,11574.689
5374,5.595,100,50,10556.0
5375,8.290000000000001,100,50,13327.229
5376,5.319999999999999,100,50,10200.765
5377,3.535,100,50,7319.699
5378,3.505,100,50,7259.628
5379,5.779999999999999,100,50,10785.283
5380,3.08,100,50,6348.558
5381,7.6,100,50,12714.719
5382,3.55,100,50,7349.544
5383,1.9800000000000002,100,50,3234.386
5384,3.18,100,50,6573.762
5385,4.365,100,50,8806.222
5386,3.535,100,50,7319.699
5387,5.64,100,50,10612.462
5388,6.965000000000001,100,50,12099.75
5389,5.1049999999999995,100,50,9910.002
5390,2.765,100,50,5588.123
5391,5.58,100,50,10537.078
5392,7.049999999999999,100,50,12185.246
5393,5.585,100,50,10543.391
5394,4.9399999999999995,100,50,9678.429
5395,4.08,100,50,8330.311
5396,2.93,100,50,5996.656
5397,7.405,100,50,12531.514
5398,4.9799999999999995,100,50,9735.271
5399,6.505,100,50,11618.164
5400,1.96,100,50,3162.829
5401,1.94,100,50,3090.538
5402,5.335,100,50,10220.61
5403,1.54,100,50,1463.045
5404,6.705,100,50,11831.603
5405,3.465,100,50,7178.729
5406,8.165,100,50,13220.142
5407,7.37,100,50,12498.121
5408,5.395,100,50,10299.436
5409,7.5649999999999995,100,50,12682.185
5410,3.7150000000000003,100,50,7669.756
5411,6.710000000000001,100,50,11836.857
5412,4.6850000000000005,100,50,9304.873
5413,6.135,100,50,11205.408
5414,4.42,100,50,8894.477
5415,8.12,100,50,13181.189
5416,7.16,100,50,12294.37
5417,2.35,100,50,4441.891
5418,4.324999999999999,100,50,8741.334
5419,2.92,100,50,5972.559
5420,3.45,100,50,7148.15
5421,6.260000000000001,100,50,11347.573
5422,7.95,100,50,13032.059
5423,7.305000000000001,100,50,12435.682
5424,4.67,100,50,9282.27
5425,7.489999999999999,100,50,12611.958
5426,6.800000000000001,100,50,11930.767
5427,2.105,100,50,3665.873
5428,4.485,100,50,8997.374
5429,8.125,100,50,13185.528
5430,6.455,100,50,11563.778
5431,5.785,100,50,10791.378
5432,2.6,100,50,5154.447
5433,1.76,100,50,2404.215
5434,1.9849999999999999,100,50,3252.162
5435,3.1199999999999997,100,50,6439.505
5436,3.18,100,50,6573.762
5437,5.08,100,50,9875.401
5438,5.76,100,50,10760.853
5439,4.33,100,50,8749.478
5440,7.765,100,50,12866.104
5441,4.02,100,50,8225.89
5442,8.085,100,50,13150.743
5443,6.29,100,50,11381.27
5444,2.22,100,50,4040.785
5445,6.5600000000000005,100,50,11677.507
5446,7.485,100,50,12607.252
5447,8.275,100,50,13314.464
5448,1.8399999999999999,100,50,2717.524
5449,6.05,100,50,11107.071
5450,6.825,100,50,11956.632
5451,3.2399999999999998,100,50,6705.51
5452,4.265,100,50,8642.87
5453,4.945,100,50,9685.559
5454,5.08,100,50,9875.401
5455,2.58,100,50,5100.02
5456,5.195,100,50,10033.18
5457,2.16,100,50,3847.668
5458,5.005,100,50,9770.565
5459,7.99,100,50,13067.434
5460,3.7449999999999997,100,50,7726.445
5461,3.9600000000000004,100,50,8119.899
5462,7.8950000000000005,100,50,12983.128
5463,2.41,100,50,4619.588
5464,1.92,100,50,3017.497
5465,5.21,100,50,10053.501
5466,2.465,100,50,4778.634
5467,7.5,100,50,12621.362
5468,2.25,100,50,4135.394
5469,8.145,100,50,13202.856
5470,7.66,100,50,12770.145
5471,5.510000000000001,100,50,10448.099
5472,7.915,100,50,13000.961
5473,7.82,100,50,12915.851
5474,3.415,100,50,7076.28
5475,6.225,100,50,11308.055
5476,7.355,100,50,12483.761
5477,5.489999999999999,100,50,10422.469
5478,6.08,100,50,11141.935
5479,3.8,100,50,7829.206
5480,5.8500000000000005,100,50,10870.131
5481,7.825,100,50,12920.357
5482,1.755,100,50,2384.163
5483,1.765,100,50,2424.21
5484,3.6350000000000002,100,50,7516.318
5485,4.015,100,50,8217.118
5486,2.17,100,50,3880.224
5487,7.505000000000001,100,50,12626.06
5488,6.4750000000000005,100,50,11585.583
5489,4.3,100,50,8700.475
5490,6.76,100,50,11889.184
5491,5.225,100,50,10073.765
5492,6.83,100,50,11961.794
5493,7.630000000000001,100,50,12742.486
5494,2.205,100,50,3992.999
5495,1.9349999999999998,100,50,3072.348
5496,8.23,100,50,13276.03
5497,3.5249999999999995,100,50,7299.733
5498,5.975,100,50,11019.149
5499,5.12,100,50,9930.682
5500,7.704999999999999,100,50,12811.43
5501,6.98,100,50,12114.913
5502,7.24,100,50,12372.685
5503,5.52,100,50,10460.879
5504,7.470000000000001,100,50,12593.113
5505,3.7600000000000002,100,50,7754.62
5506,3.8600000000000003,100,50,7939.625
5507,3.405,100,50,7055.611
5508,3.53,100,50,7309.723
5509,2.2950000000000004,100,50,4274.969
5510,5.96,100,50,11001.432
5511,2.79,100,50,5651.565
5512,2.635,100,50,5248.695
5513,5.915,100,50,10948.013
5514,7.485,100,50,12607.252
5515,2.8049999999999997,100,50,5689.358
5516,2.8649999999999998,100,50,5838.534
5517,4.515000000000001,100,50,9044.363
5518,1.77,100,50,2444.149
5519,5.835,100,50,10852.035
5520,3.34,100,50,6919.761
5521,6.7,100,50,11826.345
5522,7.739999999999999,100,50,12843.375
5523,7.920000000000001,100,50,13005.412
5524,7.46,100,50,12583.671
5525,4.61,100,50,9191.127
5526,4.305,100,50,8708.666
5527,8.32,100,50,13352.689
5528,4.725,100,50,9364.795
5529,3.65,100,50,7545.343
5530,5.455,100,50,10377.391
5531,6.984999999999999,100,50,12119.96
5532,7.715,100,50,12820.572
5533,3.8350000000000004,100,50,7893.827
5534,4.32,100,50,8733.181
5535,1.82,100,50,2640.493
5536,2.145,100,50,3798.551
5537,8.295,100,50,13331.479
5538,7.35,100,50,12478.968
5539,6.225,100,50,11308.055
5540,3.26,100,50,6748.885
5541,7.2700000000000005,100,50,12401.831
5542,3.8899999999999997,100,50,7994.193
5543,2.325,100,50,4366.507
5544,6.0249999999999995,100,50,11077.885
5545,3.5450000000000004,100,50,7339.61
5546,2.5700000000000003,100,50,5072.647
5547,7.199999999999999,100,50,12333.637
5548,5.38,100,50,10279.812
5549,3.505,100,50,7259.628
5550,6.675000000000001,100,50,11799.996
5551,1.79,100,50,2523.344
5552,4.41,100,50,8878.512
5553,8.185,100,50,13237.386
5554,1.6150000000000002,100,50,1798.209
5555,2.19,100,50,3944.888
5556,5.07,100,50,9861.512
5557,6.4750000000000005,100,50,11585.583
5558,7.340000000000001,100,50,12469.371
5559,4.545,100,50,9091.04
5560,3.2750000000000004,100,50,6781.241
5561,5.62,100,50,10587.423
5562,7.8100000000000005,100,50,12906.832
5563,3.7600000000000002,100,50,7754.62
5564,7.555000000000001,100,50,12672.861
5565,4.855,100,50,9556.097
5566,5.42,100,50,10332.022
5567,2.62,100,50,5208.457
5568,6.535,100,50,11650.595
5569,2.9850000000000003,100,50,6127.735
5570,5.4,100,50,10305.965
5571,6.84,100,50,11972.106
5572,8.045,100,50,13115.785
5573,3.215,100,50,6650.914
5574,5.970000000000001,100,50,11013.249
5575,1.775,100,50,2464.031
5576,6.36,100,50,11459.276
5577,4.614999999999999,100,50,9198.768
5578,5.09,100,50,9889.262
5579,6.015000000000001,100,50,11066.177
5580,3.44,100,50,7127.691
5581,7.960000000000001,100,50,13040.92
5582,4.335,100,50,8757.612
5583,2.395,100,50,4575.582
5584,8.085,100,50,13150.743
5585,3.9849999999999994,100,50,8164.256
5586,5.37,100,50,10266.699
5587,4.4350000000000005,100,50,8918.356
5588,3.26,100,50,6748.885
5589,7.17,100,50,12304.207
5590,5.985,100,50,11030.936
5591,2.63,100,50,5235.308
5592,1.6400000000000001,100,50,1906.481
5593,2.645,100,50,5275.393
5594,2.45,100,50,4735.612
5595,3.01,100,50,6186.521
5596,8.334999999999999,100,50,13365.385
